day,kpi,label,n,min,max,mean,std,se,ci95_low,ci95_high
227,daily_extra_modules,Modulos extra por dia,30,0.0,54.0,13.533333333333333,15.878272583309718,2.8989626893648532,7.604954633582208,19.46171203308446
227,daily_avg_wait,Espera promedio diaria (mod),30,10.88888888888889,19.441860465116278,16.624863706410206,2.0468279577922903,0.3736979479383565,15.860651402876268,17.389076009944144
227,daily_max_wait,Espera maxima diaria (mod),30,21.0,40.0,34.53333333333333,3.9977004884561196,0.7298769118922792,33.04073504851362,36.025931618153045
227,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
227,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
227,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
228,daily_sessions,Sesiones por dia,30,28.0,46.0,38.56666666666667,4.621414422486672,0.8437509755918867,36.84119592158126,40.29213741175208
228,daily_unique_patients,Pacientes unicos por dia,30,28.0,46.0,38.56666666666667,4.621414422486672,0.8437509755918867,36.84119592158126,40.29213741175208
228,daily_treatment_modules,Modulos tratamiento por dia,30,425.0,712.0,609.7666666666667,75.69206369063488,13.81941690249282,581.5059591010688,638.0273742322645
228,daily_extra_modules,Modulos extra por dia,30,0.0,63.0,16.533333333333335,19.16126360625796,3.498352102483424,9.379203283754734,23.687463382911936
228,daily_avg_wait,Espera promedio diaria (mod),30,11.068965517241379,19.40909090909091,16.506241140743484,2.2794279591761617,0.41616470381624954,15.655184321439254,17.357297960047713
228,daily_max_wait,Espera maxima diaria (mod),30,21.0,39.0,33.93333333333333,4.697272380445055,0.8576006805052484,32.1795399417001,35.68712672496656
228,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
228,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
228,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
229,daily_sessions,Sesiones por dia,30,29.0,45.0,38.233333333333334,4.546186983830958,0.8300163872268631,36.5359498214544,39.93071684521227
229,daily_unique_patients,Pacientes unicos por dia,30,29.0,45.0,38.233333333333334,4.546186983830958,0.8300163872268631,36.5359498214544,39.93071684521227
229,daily_treatment_modules,Modulos tratamiento por dia,30,461.0,713.0,603.4666666666667,72.74837755429057,13.281975802795817,576.3050261499493,630.6283071833841
229,daily_extra_modules,Modulos extra por dia,30,0.0,64.0,15.066666666666666,20.591148639618208,3.759412198286902,7.3786687211699515,22.75466461216338
229,daily_avg_wait,Espera promedio diaria (mod),30,12.066666666666666,20.162790697674417,16.35535485350563,2.2777247294188916,0.4158537380300259,15.504933959234227,17.205775747777032
229,daily_max_wait,Espera maxima diaria (mod),30,23.0,40.0,33.733333333333334,4.1765629602484795,0.7625325820562149,32.17395420302837,35.292712463638296
229,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
229,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
229,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
230,daily_sessions,Sesiones por dia,30,27.0,44.0,38.03333333333333,4.021351062493313,0.7341948961916515,36.5319047706214,39.53476189604526
230,daily_unique_patients,Pacientes unicos por dia,30,27.0,44.0,38.03333333333333,4.021351062493313,0.7341948961916515,36.5319047706214,39.53476189604526
230,daily_treatment_modules,Modulos tratamiento por dia,30,425.0,717.0,604.8,65.70645273513465,11.996302112226756,580.2675621804963,629.3324378195036
230,daily_extra_modules,Modulos extra por dia,30,0.0,68.0,12.766666666666667,16.3784621679969,2.99028439555229,6.651535077762235,18.8817982555711
230,daily_avg_wait,Espera promedio diaria (mod),30,12.148148148148149,18.59090909090909,16.394679142176532,1.708175555001185,0.3118687612176852,15.756907525486366,17.0324507588667
230,daily_max_wait,Espera maxima diaria (mod),30,23.0,38.0,34.13333333333333,3.329422993742965,0.6078666923831345,32.890245947409824,35.37642071925684
230,daily_peak_chairs,Peak sillas,30,15.0,15.0,15.0,0.0,0.0,15.0,15.0
230,daily_peak_nurses,Peak enfermeria,30,4.0,4.0,4.0,0.0,0.0,4.0,4.0
230,daily_peak_pharmacy,Peak farmacia,30,9.0,9.0,9.0,0.0,0.0,9.0,9.0
231,daily_sessions,Sesiones por dia,30,32.0,46.0,39.733333333333334,3.4733798836424374,0.6341495043518773,38.43649759693375,41.03016906973292
231,daily_unique_patients,Pacientes unicos por dia,30,32.0,46.0,39.733333333333334,3.4733798836424374,0.6341495043518773,38.43649759693375,41.03016906973292
231,daily_treatment_modules,Modulos tratamiento por dia,30,508.0,717.0,627.1,58.87470623691264,10.749001557482382,605.1182918149485,649.0817081850515
231,daily_extra_modules,Modulos extra por dia,30,0.0,68.0,18.6,20.457862496630348,3.735077589247799,10.961766329988253,26.238233670011752
231,daily_avg_wait,Espera promedio diaria (mod),30,13.529411764705882,20.266666666666666,17.20204537116103,1.6969679161418696,0.30982253567781237,16.568458285699904,17.835632456622157
